precipitation,Streamflow
0.0,5.588767780252621
0.0,5.17907211428379
0.0,5.003642111145097
0.0,4.375171330610999
0.0,3.6725997267275865
0.0,4.842886527693287
0.0,3.7559743228306073
0.0,4.95206296788759
0.0,4.064938630695038
0.0,3.836683314642757
0.0,4.028789961680318
0.0,4.733415272869369
0.0,3.9238708921325394
0.0,3.5399369957038846
0.0,4.587788294895426
0.0,4.055401702664851
0.0,4.495720907128109
0.0,3.631392668620154
0.0,3.5268905663429804
0.0,3.490921243774756
0.0,2.6335610484262606
0.0,3.5745090649692868
0.0,3.6611756160679576
0.0,2.6053954306572904
0.0,3.3462419300217427
0.0,2.630290778680158
0.0,2.2703379459995787
0.0,2.392394030738836
0.0,3.609539434251327
0.0,3.3587913903758024
0.0,4.097863652736768
0.0,4.16093324394536
0.0,3.432127624331078
0.0,3.901915417896911
0.0,3.2762711598533043
0.0,3.817032077470773
0.0,2.8058829243506773
0.0,3.934909196957771
0.0,2.7015580052809876
0.0,2.2993585601498197
0.0,2.3311279363847652
0.0,2.1065933476685217
0.0,2.2614359437973213
0.0,1.962327558243926
0.0,2.3142277574254075
0.0,2.295811402317855
0.0,1.8020921940730767
0.0,2.581285219874147
0.0,2.285948723677989
0.0,2.1586386010770586
0.0,2.539746766087796
0.0,2.14202230882018
0.0,2.2513752822926323
0.0,2.1469267854350456
0.0,2.2291094314909703
0.0,1.9628354725962207
0.0,2.5314538854887334
0.0,1.8479513900709579
0.0,2.7480917230229034
0.0,2.514531789319115
0.0,2.2805568865187977
0.0,2.4615298216536456
0.0,2.252153749099636
0.0,2.982596696308045
0.0,2.3269197504757475
0.0,1.9629288791858572
0.0,2.07427688993955
0.0,2.303736782942275
0.0,2.191550650589657
0.0,1.8306111000069032
0.0,2.8089493540975274
0.0,2.174815870739363
0.0,2.8446197468411096
0.0,1.8239942415401322
0.0,2.1822048652802746
0.0,3.043760079557626
0.0,2.264096038447525
0.0,2.5030951208576893
0.0,2.184481222466811
0.0,2.114572080390972
0.0,2.0570450724145806
0.0,2.5514464991941734
0.0,2.260857224200052
0.0,3.0435178204141162
0.0,3.4042371659976243
0.0,1.7808053707816622
0.0,1.4926222701871301
0.0,1.5500070090082323
0.0,1.434223607302763
0.0,1.570492726614428
0.0,1.9541545586390001
0.0,1.5323656556123098
0.0,1.4059849441423788
0.0,1.2781908224497491
0.0,1.8091583332567582
0.0,1.7114565490244038
0.0,1.7001895975544166
0.0,1.3817629305671761
0.0,1.348118202302159
0.0,1.6309217249316497
0.0,1.5612167954985146
0.0,1.4750326767497106
0.0,1.3996179965075586
0.0,1.6636943272116165
0.0,1.5036803040160684
0.0,1.5769767586569938
0.0,1.5954582316283896
0.0,1.9767166931793212
0.0,1.4677450704222061
0.0,1.9626408903190207
0.0,1.7846421615366332
0.0,1.5293317375442914
0.0,1.5232650441643263
0.0,1.5729534680182264
0.0,1.4023356513425627
0.0,1.40387718723749
0.0,1.1315745533172292
0.0,1.455831345267008
0.0,1.355919837775881
0.0,1.3122889253336982
0.0,1.410403306753244
0.0,1.66988254951539
0.0,1.545634105172069
0.0,1.307575782011082
0.0,1.8826428115321403
0.0,1.2181380819778616
0.0,1.5550681423577377
0.0,1.5320402303088565
0.0,1.3233396838215818
0.0,1.3730275577922455
0.0,1.5303150838005481
0.0,1.8084249695206775
0.0,2.039472913561667
0.0,1.4153323995291158
0.0,1.4411991769514039
0.0,1.2830129252858349
0.0,1.6056989772784789
0.0,1.6017243847693834
0.0,1.4374010318320773
0.0,1.9480291209239744
0.0,1.403947448325485
0.0,1.3137098167596781
0.0,1.3789015627152486
0.0,1.3935274069839336
0.0,1.3885186964232175
0.0,1.641666207894912
0.0,1.7514622390335832
0.0,1.3486018886394686
0.0,1.4519327696069726
0.0,1.635919523597277
0.0,1.6291203191859647
0.0,1.5220084257856417
0.0,1.4120662362487406
0.0,1.38298679979356
0.0,1.3694370336374697
0.0,1.3338625362704193
0.0,1.6219809849949571
0.0,1.8664085486406556
0.0,1.6188347244271875
0.0,1.7693143432835439
0.0,1.877771756542654
0.0,1.5719725287533122
0.0,1.5456438267539538
0.0,1.494361646648576
0.0,1.5395998828845934
0.0,1.8620657259587734
0.0,1.5289255599744118
0.0,1.6663759377635101
0.0,1.5344957075244026
0.0,1.4005229242253456
0.0,1.2553085735655234
0.0,1.7005264661274047
0.0,1.6212554374174417
0.0,1.9496908464890534
0.0,1.4802713165612942
0.0,1.3248983152472136
0.0,1.084684705070467
0.0,1.277447030864162
0.0,1.469512214518967
0.0,1.566682361706447
0.0,1.394394208103126
0.0,2.0155155703605896
0.0,1.3749306685513318
0.0,1.4682562975157862
0.0,0.7327532271656194
0.0,0.7333897200668312
0.0,0.7489926169365633
0.0,0.7765421826941404
0.0,0.785601805087131
0.0,0.9952202377308175
0.0,0.6618352998288188
0.0,0.7027843597025201
0.0,0.7499085678855364
0.0,0.6265355080461726
0.0,0.6226689721943407
0.0,0.8984523890874558
0.0,0.7185589100174199
0.0,0.6345499449243178
0.0,0.728846447896383
0.0,0.7978585961045876
0.0,0.8413785753816077
0.0,0.9659391173521458
0.0,0.7523366523957309
0.0,0.681763414417309
0.0,0.7436691801129878
0.0,0.7140241695221514
0.0,0.7724332912092491
0.0,0.8392008050613192
0.0,0.7449905187325749
0.0,0.7164665262238776
0.0,0.6563483614182926
0.0,0.8761296789227841
0.0,0.6411608134287278
0.0,0.9174668549166894
0.0,1.1234182146306493
0.0,0.7109396778152264
0.0,0.82356304268451
0.0,0.9424045488641689
0.0,0.683968155107364
0.0,0.7300238232168408
0.0,0.9444965268691546
0.0,0.8204747217952695
0.0,0.6999891908931021
0.0,0.9571377120592832
0.0,0.7517383799955735
0.0,0.7249084434963453
0.0,0.8409945758413183
0.0,0.6511817952802315
0.0,0.8066946900381047
0.0,0.8274625612554085
0.0,0.9136959664658559
0.0,0.8580871312899621
0.0,0.8066287965073154
0.0,0.7911824083508496
0.0,0.6453358431012222
0.0,0.6398899149789887
0.0,0.6761002747540111
0.0,0.8571747901480589
0.0,0.8996335902347483
0.0,0.6353421365496836
0.0,0.8372813742386471
0.0,0.7435526971324383
0.0,0.6327151312933017
0.0,0.7240916148083196
0.0,1.0057887924036288
0.0,0.7339069182003679
0.0,0.6275870905834285
0.0,0.7419542616965101
0.0,0.792873880772446
0.0,0.8444164818972857
0.0,0.8432269973864034
0.0,0.6034547748856764
0.0,0.8554608850131645
0.0,0.7838192762000311
0.0,0.710414767513054
0.0,0.8242137084899839
0.0,0.7926415806284723
0.0,0.811519014060303
0.0,0.8000597376919796
0.0,1.0311483078542936
0.0,0.8405730572489544
0.0,0.8063760889376557
0.0,0.6929550884248468
0.0,0.792890172687958
0.0,1.0339708067049789
0.0,0.993213768044928
0.0,0.7182968996919489
0.0,0.9337527007317635
0.0,0.8091251910890402
0.0,0.9031932662196823
0.0,0.6844054532944719
0.0,0.7376310295519709
0.0,0.7219080954809006
0.0,0.8986486563466787
0.0,0.7735000982124469
0.0,0.8690122951883089
0.0,0.710165967536209
0.0,0.7382940999451797
0.0,0.7159346070866917
0.0,0.7172918747462156
0.0,0.7636543559460667
0.0,0.7440616547650087
0.0,0.9259979939956826
0.0,0.8949764345474697
0.0,0.6916828653246382
0.0,0.8988613234403042
0.0,0.8805265268994901
0.0,0.7804901052129172
0.0,0.7728308978887899
0.0,0.7445109504368805
0.0,0.836714791276663
0.0,0.7946338579437284
0.0,0.8407359795959453
0.0,1.0241913023451155
0.0,0.9889094304903783
0.0,0.6435530108375469
0.0,0.7815036659198026
0.0,0.8862943201476977
0.0,0.9432170752698157
0.0,0.7261408529364647
0.0,0.6396279684792401
0.0,1.0215998327152471
0.0,0.9137641016433284
0.0,0.7356424757110622
0.0,0.7598950512484215
0.0,0.8157720617459507
0.0,0.6553110135171554
0.0,0.9163188073743698
0.0,0.9209745282879622
0.0,0.7246274449727663
0.0,0.8609223103815242
0.0,0.7208953641999496
0.0,0.7707847895370061
0.0,0.578155182417325
0.0,0.8700572469544186
0.0,0.8472861078763887
0.0,0.7080385568447916
0.0,0.9942214666750664
0.0,0.9724286026718655
0.0,0.7165171055685539
0.0,0.9461651108192306
0.0,0.8022742542640642
0.0,0.6270445098669202
0.0,0.6156283531029948
0.0,0.7679413131220638
0.0,0.7083457262415187
0.0,1.0919767088463281
0.0,0.7930310802258765
0.0,0.8314482552193201
0.0,0.8151256820304336
0.0,0.7866586685015244
0.0,0.7205725076415783
0.0,0.7671231425638995
0.0,0.6615428874740069
0.0,0.6770832818451004
0.0,0.7895264444776731
0.0,0.6311029555316379
0.0,0.7787928762738482
0.0,0.7582887873906913
0.0,0.8241850763949029
0.0,0.8825097438475453
0.0,0.6842402210126554
0.0,0.7896505351624007
0.0,0.7320762305923787
0.0,0.835864071911413
0.0,0.7970069473061605
0.0,0.7403510159748916
0.0,1.0520252296148045
0.0,0.7494268476986958
0.0,0.9246106659657207
0.0,0.7949485974103065
0.0,0.7440726991809107
0.0,0.7898645329489613
0.0,0.6763637825742923
0.0,0.7654364311024788
0.0,0.7698721436013776
0.0,0.8159196640721076
0.0,0.8114441069266933
0.0,0.9280041599820203
0.0,0.7782918852889679
0.0,0.7989908382231817
0.0,0.8594982217976945
0.0,0.7833200850527624
0.0,0.5873005008404381
0.0,0.9655163449742141
0.0,0.5516480978157432
0.0,0.8173565532250012
0.0,0.6048282642467393
0.0,0.7317848480844401
0.0,0.6886887333552569
0.0,0.7234877754353135
0.0,0.7848115550796596
0.0,0.6004402906554992
0.0,0.6243939482898312
0.0,0.671652599246894
0.0,0.8379319388555524
0.0,1.010314161696702
0.0,0.8661351660510586
0.0,0.9127981598881227
0.0,0.7924969324185018
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.000868056,0.0
0.350694444,0.9800920164940929
1.709722222,6.536938418944952
1.188020833,10.866881812134034
0.114930556,11.777480932972448
0.0,12.798579607780741
0.0,13.517497275140766
0.006423611,14.363169811087147
0.124826389,10.135844184836007
0.566319444,12.01223852270984
3.137847222,23.997352573002118
6.150347222,41.10102011202892
4.529340278,70.13424598416921
0.817708333,47.73616352701259
0.472395833,64.4942675178403
0.396875,65.84594450378552
0.2921875,66.13757835075293
1.3375,60.21869156761293
2.801388889,68.11415594150101
1.848958333,74.037853398462
1.760590278,82.16780261279838
3.264236111,105.62894407782427
4.126215278,117.28970956455467
2.782986111,105.19050979063074
1.717013889,115.53687498448522
0.798611111,113.02521723179225
0.275173611,123.874025308445
0.280208333,114.0907447596166
0.320659722,130.21778078582602
0.9546875,102.0655690087814
0.334548611,108.72251696866329
0.077604167,120.1583601973634
0.0,101.41417128303964
0.0,98.72294248355709
0.0,112.02487658629875
0.0,83.85442689464116
0.0,70.17973748097552
0.0,85.12730064247431
0.0,79.29948211750927
0.0,58.89948783555123
0.0,74.59184374368591
0.0,78.14572498260853
0.0,66.37238543562343
0.0,44.02759286975133
0.0,44.97038703264517
0.0,57.57679583622667
0.0,44.2833236767223
0.0,41.783878131236165
0.0,35.03407645596644
0.0,40.91063645116323
0.0,29.34036446943561
0.0,44.934953296297536
0.0,34.93791814654188
0.0,40.66813487018079
0.0,26.641395951831267
0.0,19.541097575498757
0.0,28.65359501558287
0.0,30.595292484500128
0.0,25.36028130945092
0.0,31.03392386695911
0.0,20.246869464738946
0.0,26.7076348515775
0.0,20.95232335092822
0.0,21.922923287671406
0.0,17.04142497219324
0.0,21.462272318345153
0.0,21.529482736581784
0.0,17.27522117456745
0.0,16.088524930092568
0.0,18.203715117676985
0.0,15.629345474565994
0.0,15.639794968100722
0.0,14.054045476130185
0.0,14.89319746990263
0.0,11.670135681869723
0.0,18.219113672777397
0.0,12.380311481631566
0.0,12.530465294940072
0.0,13.472746440062835
0.0,9.084714005641699
0.0,11.525876284319295
0.0,10.646377512436924
0.0,8.915925458665727
0.0,10.724013170002783
0.0,12.836065728268329
0.0,11.446763002700175
0.0,12.328584433942954
0.0,10.24670126239449
0.0,9.595142590497359
0.0,10.629780399598834
0.0,8.72445379150928
0.0,7.572664147118458
0.0,9.787735581029631
0.0,9.095203773047363
0.0,7.53626468663446
0.0,10.424458234563078
0.0,7.14303664008933
0.0,7.675698352967291
0.0,8.03493222960227
0.0,8.496820894135181
0.0,7.422754555130643
0.0,10.796123430470459
0.0,7.704524636820108
0.0,7.070992583386856
0.0,8.371261662315334
0.0,7.203081447308031
0.0,6.30256026654541
0.0,6.830722608232654
0.0,9.213594994177539
0.0,8.07014239828258
0.0,6.533925573401255
0.0,7.7566229033022
0.0,5.006107768365377
0.0,7.764125133880392
0.0,6.292768012394696
0.0,6.985410444157097
0.0,6.979076487297411
0.0,8.86727694592159
0.0,7.043397600227935
0.0,5.873693048360032
0.0,5.489019582865432
0.0,6.915226879825647
0.0,6.805665869065637
0.0,6.057770114188658
0.0,7.10220577468243
0.0,6.32870550439585
0.0,5.901673763485695
0.0,4.922570227874202
0.0,7.203451683175868
0.0,5.422039915856469
0.0,5.379010564487018
0.0,6.625224182340226
0.0,4.908645061437566
0.0,5.544971853897936
0.0,7.658918622847352
0.0,6.100409442882338
0.0,7.803264271964595
0.0,6.534945674805557
0.0,5.327514594615835
0.0,5.320643705763656
0.0,5.64510699475344
0.0,6.890597840144216
0.0,5.689047143024958
0.0,4.967239315616866
0.0,6.27661255199231
0.0,4.818958331344255
0.0,5.616426614905015
0.0,5.079497580198458
0.0,5.211903527941416
0.0,6.673799642980376
0.0,6.915539049555233
0.0,6.9815754976098265
0.0,5.762227020168989
0.0,4.170216904651085
0.0,4.694171392266534
0.0,5.4039599851993785
0.0,6.453734810186228
0.0,5.697582009815503
0.0,5.658583733855368
0.0,5.388271697762989
0.0,4.539266240755245
0.0,6.395242710292138
0.0,4.154895502783308
0.0,4.771562895787605
0.0,4.696820725240712
0.0,4.499587609937667
0.0,4.987439001696073
0.0,6.207310460756517
0.0,4.6083018007315255
0.0,4.1768860045551826
0.0,4.335397199575118
0.0,4.491721664027056
0.0,6.128152239311543
0.0,4.370092494330413
0.0,4.292226689597606
0.0,5.762014239206052
0.0,4.178479007701362
0.0,3.682587448467774
0.0,3.5358803086180313
0.0,4.742928752691597
0.0,3.8912621409708796
0.0,4.212015673601412
0.0,3.932249648318559
0.0,3.7223427745403432
0.0,3.844166729937168
0.0,5.428065204939845
0.0,4.229747264066431
0.0,7.1823902599382725
0.0,3.8571153220919214
0.0,3.953753006175643
0.0,6.417275874520354
0.0,3.813268008888092
0.0,5.109979322342042
0.0,3.983341910967348
0.0,3.9987209953769725
0.0,4.0025165959999445
0.0,3.411552988196332
0.0,4.144614688492776
0.0,4.459121893651449
0.0,3.394156486975332
0.0,4.543035403157065
0.0,3.2643323969499827
0.0,3.765624924701224
0.0,3.446399098174181
0.0,4.129572233072676
0.0,3.275653650426152
0.0,3.8904719741758287
0.0,3.6677548252038203
0.0,3.983886140806656
0.0,3.8831940972932406
0.0,3.355606030293572
0.0,5.105264635408475
0.0,3.3395859826786904
0.0,3.4382847696202044
0.0,3.818454731993021
0.0,2.8433915276603376
0.0,4.49928860760869
0.0,3.8216319372223206
0.0,4.006437802475114
0.0,4.728094004668204
0.0,3.453564002331503
0.0,4.61114695509134
0.0,3.5172693908977832
0.0,2.9354398001854047
0.0,3.202421518736005
0.0,3.8166677325117626
0.0,4.241071775995938
0.0,3.874460076387897
0.0,3.6985757649249873
0.0,5.166139025974584
0.0,3.8265246842369383
0.0,4.012459913152805
0.0,3.5300807640782117
0.0,4.037378415042062
0.0,3.6655030959795227
0.0,4.511409407441804
0.0,2.4410438902622467
0.0,2.819932059965554
0.0,3.1280524360380393
0.0,3.3862809286136386
0.0,2.4973185429183076
0.0,3.129806150476501
0.0,3.638097417483573
0.0,2.7219087203063816
0.0,2.884370195202167
0.0,3.9095268637181126
0.0,2.5255977668587746
0.0,3.5720618197120477
0.0,2.447537727323156
0.0,3.085328613902924
0.0,2.945471885896483
0.0,3.469412066741148
0.0,3.4869509872333144
0.0,2.999032200967101
0.0,2.9222995235429887
0.0,3.279179302478947
0.0,2.741280935522339
0.0,3.477707116474254
0.0,3.719075989580181
0.0,2.98580274823687
0.0,2.7875881058399625
0.0,3.3658667511950915
0.0,3.5485632778105436
0.0,3.5112315309255804
0.0,2.6553178283182683
0.0,3.296977589542618
0.0,3.0419418492302412
0.0,3.6941590259480392
0.0,2.461745914718364
0.0,2.7348179893220292
0.0,3.829586215273223
0.0,3.4184536551872835
0.0,2.661097406672676
0.0,2.607978176470842
0.0,2.9241627535049552
0.0,2.6671675228776994
0.0,2.9824862300327046
0.0,3.4466274715209915
0.0,3.454193116107074
0.0,2.740379886265248
0.0,2.7322534728213483
0.0,2.8624370690408947
0.0,3.7207420366735584
0.0,3.1226953600098515
0.0,3.4567780007262785
0.0,2.1700009485274747
0.0,2.382864253849073
0.0,2.533126798574701
0.0,2.9220406783040715
0.0,2.267189651119112
0.0,2.5408267786370478
0.0,1.9956609597754809
0.0,3.067261904101235
0.0,2.923669650084195
0.0,1.7727848719004469
0.0,1.7757257542992324
0.0,2.334850393834729
0.0,2.3106417330285485
0.0,2.738218411978194
0.0,2.0537437630392725
0.0,2.092601146482364
0.0,2.2798048434982636
0.0,1.9942584336792122
0.0,2.615807277560319
0.0,1.7984000965786322
0.0,2.632370461091271
0.0,1.7449908675416428
0.0,2.042267556667017
0.0,2.4626817954293156
0.0,1.9517327516749143
0.0,2.138495262245219
0.0,2.6595952008292976
0.0,2.7112666916731047
0.0,3.001827085671458
0.0,2.1608179354194608
0.0,2.891435697738384
0.0,2.1021330100808973
0.0,2.5250016622100193
0.0,2.435322800410588
0.0,2.7202853723975737
0.0,2.1750763213146564
0.0,2.414388463079546
0.0,2.328736794628739
0.0,2.700150849393008
0.0,2.8489444484366433
0.0,2.382106417009919
0.0,3.037609739661837
0.0,2.2022592239140053
0.0,2.420013020514087
0.0,2.5945505158360196
0.0,2.3835084282851984
0.0,2.724064162781448
0.0,2.2988338882280694
0.0,2.8227885300629687
0.0,2.520459105894473
0.0,2.4834503206150518
0.0,2.384265664151395
0.0,1.9458963494527137
0.0,1.784714966966704
0.0,2.049015921364705
0.0,2.9153265928424963
0.0,2.3774418721539816
0.0,1.9497957039408438
0.0,2.268570041964578
0.0,2.4070067799119026
0.0,1.8659433735778643
0.0,2.333334607013951
0.0,2.187651029494968
0.0,2.461241315540242
0.0,2.2654004286125593
0.0,2.1214714633836387
0.0,2.463108920116202
0.0,2.5554811328987674
0.0,1.8507862794694154
0.0,1.938956455949515
0.0,1.4457725933732146
0.0,1.5284465611811648
0.0,1.4934969751084608
0.0,1.7115548823471272
0.0,1.6441648204000514
0.0,1.6158949876704272
0.0,1.3664198689559601
0.0,1.565673934288915
0.0,1.4117220736319673
0.0,1.6464700097027125
0.0,1.5903800896062934
0.0,1.4531428621062807
0.0,1.65686349816782
0.0,1.372859003439239
0.0,1.451142073544425
0.0,1.8133710923435842
0.0,1.3555122446826795
0.0,1.2888316866618923
0.0,1.2663748273002202
0.0,1.5471129388045688
0.0,1.6495364317695331
0.0,2.1421627452091414
0.0,1.4346289946238007
0.0,1.6289391804674709
0.0,1.7782084848181983
0.0,1.3780404496116065
0.0,1.3256740699376104
0.0,1.3328334284821493
0.0,1.512028756284723
0.0,1.6974295341294399
0.0,1.7316785908537289
0.0,1.9785505890619584
0.0,1.715016734423539
0.0,1.9057607743277005
0.0,1.6393368446277703
0.0,1.4898200168434421
0.0,1.7571787550048805
0.0,1.627347220981946
0.0,1.6340351079895878
0.0,1.8524822860479953
0.0,1.5137576383081415
0.0,1.4461298843342796
0.0,1.5870577221035298
0.0,1.4678478934264352
0.0,1.7675835541364822
0.0,1.8058963537880295
0.0,1.5077896944087361
0.0,1.3823825964608485
0.0,1.680046799868025
0.0,1.7838857866240758
0.0,1.5870576555632874
0.0,1.6444223722841051
0.0,1.6710510113256245
0.0,1.6318912147615414
0.0,1.3837935751776718
0.0,1.7005242283721729
0.0,1.7900470706621077
0.0,1.3089409751045826
0.0,1.7069858587922666
0.0,1.6295146539298404
0.0,2.022329147273554
0.0,1.8056117070773672
0.0,1.4657503278128097
0.0,1.6085508806634008
0.0,2.075971588943318
0.0,1.8042319844252241
0.0,1.7191256844518232
0.0,1.4666143948673365
0.0,1.9907739967118525
0.0,1.6363872914509372
0.0,1.7772730864696007
0.0,1.6053096222243561
0.0,1.4612637771435302
0.0,1.8265857242717032
0.0,1.4446094607704532
0.0,1.3495621173600738
0.0,1.4113335536878688
0.0,1.915211479271223
0.0,1.3770542296564938
0.0,1.8006459163431854
0.0,2.103372046824891
0.0,1.343115029643581
0.0,1.7802157474645703
0.0,1.7228947374768262
0.0,1.4148589618466199
0.0,1.7682467045343784
0.0,1.5751120806276797
0.0,1.371626199583163
0.0,1.430696088626272
0.0,1.5090395514494357
0.0,2.0079574323322764
0.0,1.3106584978638436
0.0,1.3906911340703851
0.0,1.4271895452507075
0.0,1.53187724188687
0.0,1.700432323206623
0.0,1.5929929128382065
0.0,1.3891818923487667
0.0,1.9002508858833358
0.0,1.583091282170141
0.0,0.6887784144929024
0.0,0.9887885524663208
0.0,0.9396208084480833
0.0,0.6562391506960679
0.0,0.8212645900996574
0.0,0.6154336070522041
0.0,0.6142458475742777
0.0,0.8500742840881136
0.0,0.6933493941514554
0.0,0.7213205161858541
0.0,0.8485048564784541
0.0,0.7423212642596188
0.0,1.0490481234145332
0.0,0.7738044894336198
0.0,1.1203888025280695
0.0,0.740995516047696
0.0,0.5940158406150512
0.0,0.7093154651242226
0.0,0.7255200499432727
1.085069444,0.0
1.527777778,4.1603538371108915
2.3984375,10.662413954384052
4.6609375,25.06622851851131
4.081423611,33.577719400469896
3.689930556,70.64890402985083
0.836979167,60.519741530023694
0.147569444,77.333524404115
0.339930556,72.21849709250074
0.109895833,69.69475784882039
0.050520833,65.5831373031286
0.015972222,48.197845430234224
1.232291667,61.93877111010721
1.186284722,59.83860743105516
2.323090278,54.58800147819068
0.1828125,52.087372776487484
0.113368056,57.407980767771726
0.103993056,47.21268720874538
0.402256944,48.847604916976884
0.0,68.76825686229095
0.411805556,43.42098939659623
1.451388889,54.88225152514967
1.407118056,80.03540992380171
0.2328125,46.80112297920982
0.005555556,43.013090648177084
0.002777778,49.01137081644013
0.195659722,40.36494040645326
0.874479167,45.37066809771579
1.020486111,71.60720002466465
0.594270833,58.901990481135506
0.001388889,41.34895932064616
0.0,73.79487925670404
0.0,55.054275981677954
0.0,40.80436104218138
0.0,55.71896428576896
0.0,41.02800057079895
0.0,42.48093489969361
0.0,34.10022409337664
0.0,42.69317103459174
0.0,32.76113636420655
0.0,30.07981861501795
0.0,31.657687089870294
0.0,31.16651547978538
0.092708333,21.432303402014107
0.0,21.918467784776023
0.0,26.801259152771475
0.029166667,22.931281968041976
0.0,21.752221451707733
0.008506944,22.673963365444198
1.809375,26.367775569058235
0.0,26.825735147112187
5.459895833,49.1746311793359
3.669965278,58.60908855587894
0.511979167,63.228298257808696
0.176909722,69.75778793409577
0.2203125,71.38905724268153
0.017361111,97.48745518652733
0.016840278,63.83359679817271
0.0,99.04203051125884
0.0,52.536078386703174
0.048611111,61.37355851997151
0.542534722,45.9740954528795
1.008854167,57.58224478322897
0.414409722,57.53551888085072
0.295659722,59.01003419502017
0.183159722,61.50540696080463
0.009375,49.588542407884376
0.0,55.52361004712147
0.0,47.07992121142235
0.001215278,58.207317440484275
0.0,49.28184298289358
0.000694444,45.06944226105778
0.0,35.772207105663256
0.0,38.028702371942
0.0,38.49814547239008
0.0,33.17193965243579
0.0,35.63961797904475
0.0,32.70234323073416
0.0,30.05065541780958
0.0,23.631172158131548
0.0,22.858617576640324
0.0,22.876506062389858
0.0,19.388458327173584
0.0,26.635362927895734
0.0,23.70304739321161
0.0,21.94794834813985
0.0,19.279640414344254
0.0,14.218861844190258
0.0,17.574720845216152
0.0,14.143988301250628
0.0,18.44940657811136
0.0,12.097241029012853
0.0,14.265758216606589
0.0,16.171040104315193
0.0,12.318598390997732
0.0,10.842990932939276
0.0,13.562603006171443
0.0,16.9940007632276
0.0,11.75472470227781
0.0,11.865907896520872
0.0,12.282798720937505
0.0,11.580825074010516
0.0,13.452980893750722
0.0,9.897505783827379
0.0,9.161991394309538
0.0,8.925865784907455
0.0,10.776079711796637
0.0,10.970115890226225
0.0,10.622547270418263
0.0,9.665663336227373
0.0,9.14071410385387
0.0,8.807384421251301
0.0,7.8830709291028205
0.0,9.240665561228798
0.0,8.976781864864462
0.0,9.34127084705316
0.0,8.301740634606077
0.0,8.838837068544796
0.0,8.199315216025067
0.0,7.452225301569772
0.0,6.705689779010781
0.0,8.353318496610193
0.0,7.917807413930417
0.0,5.733092251068902
0.0,7.147103524916974
0.0,8.212340947625115
0.0,7.533532983459572
0.0,5.415850697940726
0.0,6.647869019848054
0.0,7.861579331699792
0.0,6.722773310994154
0.0,6.67786729251548
0.0,6.139231416844532
0.0,8.539526076565455
0.0,6.191008439688994
0.0,7.892720403323532
0.0,6.779492916580639
0.0,7.925484458751022
0.0,5.195711711796583
0.0,6.532502934778353
0.0,5.716743468892232
0.0,8.25948774193315
0.0,5.334267991710337
0.0,6.183126858369665
0.0,5.277300949123576
0.0,8.070848201803695
0.0,5.965601154156908
0.0,6.1446273352225536
0.0,5.957628211513308
0.0,6.580404394439664
0.0,5.551456078859034
0.0,6.25485823385335
